copyright	zengfr	site:http://github.com/zengfr/romhack
029180	029180	[FFCF60]	
029184	029184	[FFCB66, FFCD26, FFCE06, FFCEE6, FFCFC6, FFD0A6]	
029194	029194	[FFCBF3, FFCDB3, FFCE93, FFCF73, FFD053, FFD133]	
0291B0	0291B0	[FFCB66, FFCD26, FFCE06, FFCEE6, FFCFC6, FFD0A6]	
0291BE	0291BE	[FFCBDF, FFCD9F, FFCE7F, FFCF5F, FFD03F, FFD11F]	
0291C6	0291C6	[FFCEA2, FFD062]	
0291D0	0291D0	[FFCE9D, FFD05D]	
0291E6	0291E6	[FFCE7C, FFD03C]	
0291F4	0291F4	[FFCFC6]	
0291F8	0291F8	[FF81E4, FF81E6]	
029210	029210	[FFCBE2, FFCDA2, FFCE82, FFCF62, FFD042, FFD122]	
02921E	02921E	[FFCB66, FFCD26, FFCE06, FFCEE6, FFCFC6, FFD0A6]	
029246	029246	[FFCE06, FFCFC6, FFD0A6]	
02924C	02924C	[FFCE82, FFD042, FFD122]	
029266	029266	[FFCB66, FFCD26, FFCE06, FFCEE6, FFCFC6, FFD0A6]	
02926A	02926A	[FFCBE2, FFCDA2, FFCE82, FFCF62, FFD042, FFD122]	
02927A	02927A	[FFCFC6]	
029288	029288	[FFD042]	
02929E	02929E	[FFCB76, FFCD36, FFCE16, FFCEF6, FFCFD6, FFD0B6]	
0292B6	0292B6	[FFCD36, FFCE16, FFCEF6, FFCFD6, FFD0B6]	
0292BC	0292BC	[FFCD27, FFCE07, FFCEE7, FFCFC7, FFD0A7]	
0292E4	0292E4	[FFBE24, FFBF04, FFBFE4]	
0292E8	0292E8	[FFCD04, FFCDE4, FFCEC4, FFCFA4, FFD084]	
0292F6	0292F6	[FFCD20, FFCE00, FFD0A0]	
029304	029304	[FFCE00, FFCFC0, FFD0A0]	
029312	029312	[FFCD27, FFCE07, FFCEE7, FFCFC7, FFD0A7]	
029318	029318	[FFCD9F, FFCE7F, FFCF5F, FFD03F, FFD11F]	
02931C	02931C	[FFCDC2, FFCEA2, FFCF82, FFD062, FFD142]	
029336	029336	[FFCFC7]	
02933A	02933A	[FFD062]	
02933E	02933E	[FFD064, FFD066]	
029346	029346	[FFCDBC, FFCE9C, FFCF7C, FFD05C, FFD13C]	
02936E	02936E	[FFCE0E, FFCEEE, FFCFCE, FFD0AE]	
029376	029376	[FFCE06, FFCEE6, FFCFC6, FFD0A6]	
02938E	02938E	[FFCDBE, FFCE9E, FFCF7E, FFD05E, FFD13E]	
029394	029394	[FFCDC2, FFCEA2, FFCF82, FFD062, FFD142]	
029398	029398	[FFCDBE, FFCE9E, FFCF7E, FFD05E, FFD13E]	
0293A2	0293A2	[FFCDBC, FFCE9C, FFCF7C, FFD05C, FFD13C]	
0293AA	0293AA	[FFCDC4, FFCDC6, FFCEA4, FFCEA6, FFCF84, FFCF86, FFD064, FFD066, FFD144, FFD146]	
0293B2	0293B2	[FFCD60, FFCD62, FFCE40, FFCE42, FFCF20, FFCF22, FFD000, FFD002, FFD0E0, FFD0E2]	
0293CA	0293CA	[FFCE40, FFCE42, FFCF20, FFCF22, FFD000, FFD002, FFD0E0, FFD0E2]	
0293D6	0293D6	[FFCE40, FFCE42, FFCF20, FFCF22, FFD000, FFD002, FFD0E0, FFD0E2]	
0293E2	0293E2	[FFCD60, FFCD62, FFCE40, FFCE42, FFD000, FFD002, FFD0E0, FFD0E2]	
0293EE	0293EE	[FFCD60, FFCD62, FFCE40, FFCE42, FFD000, FFD002, FFD0E0, FFD0E2]	
0293FA	0293FA	[FFCD2E, FFCE0E, FFCEEE, FFCFCE, FFD0AE]	
029402	029402	[FFCD76, FFCE56, FFCF36, FFD016, FFD0F6]	
02940A	02940A	[FFCD2E, FFCE0E, FFCEEE, FFCFCE, FFD0AE]	
02940E	02940E	[FFCD2F, FFCE0F, FFCEEF, FFCFCF, FFD0AF]	
029416	029416	[FFCD28, FFCD2A, FFCE08, FFCE0A, FFCEE8, FFCEEA, FFCFC8, FFCFCA, FFD0A8, FFD0AA]	
02941C	02941C	[FFCDC4, FFCDC6, FFCEA4, FFCEA6, FFCF84, FFCF86, FFD064, FFD066, FFD144, FFD146]	
029422	029422	[FFCEA2, FFCF82, FFD062, FFD142]	
029428	029428	[FFCE07, FFCEE7, FFCFC7, FFD0A7]	
029434	029434	[FFCE83, FFD123]	
02943C	02943C	[FFCE56, FFD0F6]	
029444	029444	[FFCE40, FFCE42, FFD0E0, FFD0E2]	
02944A	02944A	[FFCE07, FFD0A7]	
02944E	02944E	[FFCE9C, FFD13C]	
02945C	02945C	[FFD043]	
029464	029464	[FFD016]	
02946C	02946C	[FFD000, FFD002]	
029472	029472	[FFCFC7]	
029476	029476	[FFD05C]	
029494	029494	[FFBF5F, FFC03F]	
0294AC	0294AC	[FFBF00, FFBFE0]	
0294B0	0294B0	[FFBF04, FFBFE4]	
0294E6	0294E6	[FFBF00, FFBFE0]	
0294EA	0294EA	[FFBF04, FFBFE4]	
02951C	02951C	[FFD043, FFD123]	
029524	029524	[FFD016]	
02952C	02952C	[FFD000, FFD002]	
029532	029532	[FFCFC7]	
02957E	02957E	[FFCD2E, FFCE0E, FFCFCE, FFD0AE]	
029586	029586	[FFCE24, FFCFE4, FFD0C4]	
02958C	02958C	[FFCE26, FFCFE6, FFD0C6]	
029590	029590	[FFCE9E, FFD05E, FFD13E]	
029594	029594	[FFCE0E, FFCFCE, FFD0AE]	
02959A	02959A	[FFCE73, FFD033, FFD113]	
0295A8	0295A8	[FFCE0E, FFCFCE, FFD0AE]	
0295AE	0295AE	[FFCE9E, FFD05E, FFD13E]	
0295B2	0295B2	[FFCE0E, FFCFCE, FFD0AE]	
0295B6	0295B6	[FFCE1C, FFCFDC, FFD0BC]	
0295BA	0295BA	[FFCDE0, FFCFA0, FFD080]	
0295C2	0295C2	[FFCDE8, FFCFA8, FFD088]	
0295CA	0295CA	[FFCE07, FFCFC7, FFD0A7]	
0295D0	0295D0	[FFCE0E, FFCFCE, FFD0AE]	
0295D4	0295D4	[FFCDE8, FFCDEA, FFCFA8, FFCFAA, FFD088, FFD08A]	
0295E0	0295E0	[FFCE9E, FFD05E, FFD13E]	
0295F4	0295F4	[FFCDBE, FFCE9E, FFD05E, FFD13E]	
0295FC	0295FC	[FFCD12, FFCDF2, FFCFB2, FFD092]	
02960A	02960A	[FFCE1C, FFCFDC, FFD0BC]	
029610	029610	[FFCD76, FFCE56, FFD016, FFD0F6]	
029618	029618	[FFCD60, FFCD62, FFCE40, FFCE42, FFD000, FFD002, FFD0E0, FFD0E2]	
029626	029626	[FFCB76, FFCD36, FFCE16, FFCEF6, FFCFD6, FFD0B6]	
029630	029630	[FFCB67, FFCD27, FFCE07, FFCEE7, FFCFC7, FFD0A7]	
029646	029646	[FFCB67, FFCD27, FFCE07, FFCEE7, FFCFC7, FFD0A7]	
02964C	02964C	[FFCBDF, FFCD9F, FFCE7F, FFCF5F, FFD03F, FFD11F]	
02965E	02965E	[FFCC0C, FFCDCC, FFCEAC, FFCF8C, FFD06C, FFD14C]	
029674	029674	[FFCC0C, FFCDCC, FFCEAC, FFCF8C, FFD06C, FFD14C]	
02967C	02967C	[FFCD26, FFCE06, FFCEE6, FFCFC6, FFD0A6]	
02968E	02968E	[FFCD36, FFCFD6]	
029694	029694	[FFCD27, FFCFC7]	
0296A8	0296A8	[FFCD27, FFCFC7]	
0296AE	0296AE	[FFCD9F, FFD03F]	
0296CC	0296CC	[FFCDCA, FFD06A]	
0296EC	0296EC	[FFCFC6]	
029706	029706	[FFCDBE]	
029756	029756	[FFCE16, FFCEF6, FFCFD6, FFD0B6]	
029766	029766	[FFCE16, FFCEF6, FFCFD6, FFD0B6]	
02976C	02976C	[FFCE07, FFCEE7, FFCFC7, FFD0A7]	
029786	029786	[FFCE7F, FFCF5F, FFD03F, FFD11F]	
02978A	02978A	[FFCE07, FFCEE7, FFCFC7, FFD0A7]	
0297A0	0297A0	[FFCE83, FFCF63, FFD043, FFD123]	
0297A8	0297A8	[FFCE07, FFCEE7, FFCFC7, FFD0A7]	
0297B8	0297B8	[FFCDF2, FFCED2, FFCFB2, FFD092]	
0297C2	0297C2	[FFCDE0, FFCEC0, FFCFA0, FFD080]	
0297E8	0297E8	[FFCE1C, FFCEFC, FFCFDC, FFD0BC]	
0297F2	0297F2	[FFCE0E, FFCEEE, FFCFCE, FFD0AE]	
0297F8	0297F8	[FFCE07, FFCEE7, FFCFC7, FFD0A7]	
0297FC	0297FC	[FFCE0E, FFCEEE, FFCFCE, FFD0AE]	
029802	029802	[FFCE24, FFCF04, FFCFE4, FFD0C4]	
029808	029808	[FFCE26, FFCF06, FFCFE6, FFD0C6]	
02980E	02980E	[FFCE73, FFCF53, FFD033, FFD113]	
02981A	02981A	[FFCE0E, FFCEEE, FFCFCE, FFD0AE]	
029822	029822	[FFCE07, FFCEE7, FFCFC7, FFD0A7]	
029826	029826	[FFCE1C, FFCEFC, FFCFDC, FFD0BC]	
02982A	02982A	[FFCDE0, FFCEC0, FFCFA0, FFD080]	
029832	029832	[FFCDE8, FFCEC8, FFCFA8, FFD088]	
02983A	02983A	[FFCE07, FFCEE7, FFCFC7]	
029840	029840	[FFCE0E, FFCEEE, FFCFCE]	
029844	029844	[FFCDE8, FFCDEA, FFCEC8, FFCECA, FFCFA8, FFCFAA]	
029850	029850	[FFCE0E, FFCEEE, FFCFCE]	
029858	029858	[FFCE06, FFCEE6, FFCFC6]	
029884	029884	[FFBFE4]	
02988E	02988E	[FFBFE8]	
029898	029898	[FFBFE0]	
02989C	02989C	[FFBFF2]	
0298E4	0298E4	[FFC005]	
0298EE	0298EE	[FFC067]	
02A3E6	02A3E6	[FFCA84, FFCB64, FFCC44, FFCD24, FFCE04, FFCEE4, FFCFC4, FFD0A4]	
02A3FC	02A3FC	[FFCA85, FFCC45, FFCD25, FFCE05, FFCEE5, FFCFC5, FFD0A5]	
02A420	02A420	[FFCA7A, FFCC3A, FFCD1A, FFCDFA, FFCEDA, FFCFBA, FFD09A]	
02A424	02A424	[FFCA85, FFCC45, FFCD25, FFCE05, FFCEE5, FFCFC5, FFD0A5]	
02A444	02A444	[FFCA83, FFCC43, FFCD23, FFCE03, FFCEE3, FFCFC3, FFD0A3]	
02A452	02A452	[FFCA84, FFCA86, FFCC44, FFCC46, FFCD24, FFCD26, FFCE04, FFCE06, FFCFC4, FFCFC6, FFD0A4, FFD0A6]	
02A464	02A464	[FFCEEE, FFD0AE]	
02A46A	02A46A	[FFCA8E, FFCC4E, FFCD2E, FFCE0E, FFCEEE, FFCFCE, FFD0AE]	
02A470	02A470	[FFCA5C, FFCC1C, FFCCFC, FFCDDC, FFCEBC, FFCF9C, FFD07C]	
02A48C	02A48C	[FFCEEE, FFD0AE]	
02A498	02A498	[FFCEE4, FFCEE6, FFD0A4, FFD0A6]	
02A49C	02A49C	[FFCEEE, FFD0AE]	
02A4A2	02A4A2	[FFCEBC, FFD07C]	
02A4EA	02A4EA	[FFCA85, FFCB65, FFCC45, FFCD25, FFCE05, FFCEE5, FFCFC5, FFD0A5]	
02A510	02A510	[FFCABE, FFCC7E, FFCD5E, FFCE3E, FFCF1E, FFCFFE, FFD0DE]	
02A516	02A516	[FFCC7E, FFCD5E, FFCF1E]	
02A51C	02A51C	[FFCAE2, FFCCA2, FFCD82, FFCE62, FFCF42, FFD022, FFD102]	
02A524	02A524	[FFBE92, FFBF72, FFC052]	
02A528	02A528	[FFCC20, FFCD00, FFCEC0]	
02A52E	02A52E	[FFBE44, FFBF24, FFC004]	
02A534	02A534	[FFCCA2, FFCD82, FFCF42]	
02A538	02A538	[FF81E4, FF81E6]	
02A53C	02A53C	[FFCB00, FFCCC0, FFCDA0, FFCE80, FFCF60, FFD040, FFD120]	
02A542	02A542	[FFCB00, FFCDA0, FFCF60]	
02A546	02A546	[FFCA86, FFCC46, FFCD26, FFCE06, FFCEE6, FFCFC6, FFD0A6]	
02A556	02A556	[FFCB13, FFCCD3, FFCDB3, FFCE93, FFCF73, FFD053, FFD133]	
02A572	02A572	[FFCC46, FFCD26, FFCE06, FFCEE6, FFCFC6, FFD0A6]	
02A580	02A580	[FFCCBF, FFCD9F, FFCE7F, FFCF5F, FFD03F, FFD11F]	
02A588	02A588	[FFCDC2]	
02A592	02A592	[FFCDBD]	
02A5B6	02A5B6	[FFCD26]	
02A5BA	02A5BA	[FF81E4, FF81E6]	
02A5D2	02A5D2	[FFCB02, FFCCC2, FFCDA2, FFCE82, FFCF62, FFD042, FFD122]	
02A5DA	02A5DA	[FFCA83, FFCC43, FFCD23, FFCE03, FFCEE3, FFCFC3, FFD0A3]	
02A5EA	02A5EA	[FFCA86, FFCC46, FFCD26, FFCE06, FFCEE6, FFCFC6, FFD0A6]	
02A612	02A612	[FFCD26, FFCEE6]	
02A618	02A618	[FFCDA2, FFCF62]	
02A632	02A632	[FFCA86, FFCC46, FFCD26, FFCEE6, FFCFC6, FFD0A6]	
02A636	02A636	[FFCB02, FFCCC2, FFCDA2, FFCF62, FFD042, FFD122]	
02A646	02A646	[FFCA86, FFCC46, FFCEE6, FFD0A6]	
02A654	02A654	[FFCB02, FFCCC2, FFCF62, FFD122]	
02A66C	02A66C	[FFCA96, FFCC56, FFCD36, FFCE16, FFCEF6, FFCFD6, FFD0B6]	
02A684	02A684	[FFCA96, FFCC56, FFCD36, FFCE16, FFCEF6, FFCFD6, FFD0B6]	
02A68A	02A68A	[FFCA87, FFCC47, FFCD27, FFCE07, FFCEE7, FFCFC7, FFD0A7]	
02A6B2	02A6B2	[FFBE24, FFBF04, FFBFE4]	
02A6B6	02A6B6	[FFCA64, FFCC24, FFCD04, FFCDE4, FFCEC4, FFCFA4, FFD084]	
02A6C4	02A6C4	[FFCC40, FFCD20, FFCEE0, FFD0A0]	
02A6D2	02A6D2	[FFCA80, FFCD20, FFCEE0]	
02A6E0	02A6E0	[FFCA87, FFCC47, FFCD27, FFCE07, FFCEE7, FFCFC7, FFD0A7]	
02A6E6	02A6E6	[FFCAFF, FFCCBF, FFCD9F, FFCE7F, FFCF5F, FFD03F, FFD11F]	
02A6EA	02A6EA	[FFCB22, FFCCE2, FFCDC2, FFCEA2, FFCF82, FFD062, FFD142]	
02A704	02A704	[FFCD27]	
02A708	02A708	[FFCDC2]	
02A70C	02A70C	[FFCDC4, FFCDC6]	
02A714	02A714	[FFCB1C, FFCCDC, FFCDBC, FFCE9C, FFCF7C, FFD05C, FFD13C]	
02A73C	02A73C	[FFCA8E, FFCC4E, FFCD2E, FFCEEE, FFD0AE]	
02A744	02A744	[FFCA86, FFCC46, FFCD26, FFCEE6, FFD0A6]	
02A75C	02A75C	[FFCCDE, FFCDBE, FFCE9E, FFCF7E, FFD05E, FFD13E]	
02A762	02A762	[FFCCE2, FFCDC2, FFCEA2, FFCF82, FFD062, FFD142]	
02A766	02A766	[FFCCDE, FFCDBE, FFCE9E, FFCF7E, FFD05E, FFD13E]	
02A770	02A770	[FFCCDC, FFCDBC, FFCE9C, FFCF7C, FFD05C, FFD13C]	
02A778	02A778	[FFCCE4, FFCCE6, FFCDC4, FFCDC6, FFCEA4, FFCEA6, FFCF84, FFCF86, FFD064, FFD066, FFD144, FFD146]	
02A780	02A780	[FFCC80, FFCC82, FFCD60, FFCD62, FFCE40, FFCE42, FFCF20, FFCF22, FFD000, FFD002, FFD0E0, FFD0E2]	
02A798	02A798	[FFCC80, FFCC82, FFCD60, FFCD62, FFCF20, FFCF22, FFD0E0, FFD0E2]	
02A7A4	02A7A4	[FFCC80, FFCC82, FFCD60, FFCD62, FFCF20, FFCF22, FFD0E0, FFD0E2]	
02A7B0	02A7B0	[FFCC80, FFCC82, FFCE40, FFCE42, FFCF20, FFCF22]	
02A7BC	02A7BC	[FFCC80, FFCC82, FFCF20, FFCF22]	
02A7C8	02A7C8	[FFCC4E, FFCD2E, FFCE0E, FFCEEE, FFD0AE]	
02A7D0	02A7D0	[FFCC96, FFCD76, FFCE56, FFCF36, FFD0F6]	
02A7D8	02A7D8	[FFCC4E, FFCD2E, FFCE0E, FFCEEE, FFD0AE]	
02A7DC	02A7DC	[FFCC4F, FFCD2F, FFCE0F, FFCEEF, FFD0AF]	
02A7E4	02A7E4	[FFCC48, FFCC4A, FFCD28, FFCD2A, FFCE08, FFCE0A, FFCEE8, FFCEEA, FFD0A8, FFD0AA]	
02A7EA	02A7EA	[FFCCE4, FFCCE6, FFCDC4, FFCDC6, FFCEA4, FFCEA6, FFCF84, FFCF86, FFD144, FFD146]	
02A7F0	02A7F0	[FFCCE2, FFCDC2, FFCF82, FFD142]	
02A7F6	02A7F6	[FFCC47, FFCD27, FFCEE7, FFD0A7]	
02A802	02A802	[FFCF63, FFD123]	
02A80A	02A80A	[FFCF36, FFD0F6]	
02A812	02A812	[FFCF20, FFCF22, FFD0E0, FFD0E2]	
02A818	02A818	[FFCEE7, FFD0A7]	
02A850	02A850	[FFC03F]	
02A868	02A868	[FFBFE0]	
02A86C	02A86C	[FFBFE4]	
02A8A2	02A8A2	[FFBFE0]	
02A8A6	02A8A6	[FFBFE4]	
02A8D8	02A8D8	[FFCDA3, FFCF63]	
02A8E0	02A8E0	[FFCD76, FFCF36]	
02A8E8	02A8E8	[FFCD60, FFCD62, FFCF20, FFCF22]	
02A8EE	02A8EE	[FFCD27, FFCEE7]	
02A8FE	02A8FE	[FFCB1E, FFCF7E]	
02A912	02A912	[FFCB1E, FFCDBE, FFCF7E]	
02A91A	02A91A	[FFCA9C, FFCD3C, FFCEFC]	
02A920	02A920	[FFCAD6, FFCD76, FFCF36]	
02A928	02A928	[FFCAC0, FFCAC2, FFCD60, FFCD62, FFCF20, FFCF22]	
02A93A	02A93A	[FFCA8E, FFCC4E, FFCD2E, FFCEEE]	
02A942	02A942	[FFCAA4, FFCC64, FFCD44, FFCF04]	
02A948	02A948	[FFCAA6, FFCC66, FFCD46, FFCF06]	
02A94C	02A94C	[FFCB1E, FFCCDE, FFCDBE, FFCF7E]	
02A950	02A950	[FFCA8E, FFCC4E, FFCD2E, FFCEEE]	
02A956	02A956	[FFCAF3, FFCCB3, FFCD93, FFCF53]	
02A964	02A964	[FFCA8E, FFCC4E, FFCD2E, FFCEEE]	
02A96A	02A96A	[FFCB1E, FFCCDE, FFCDBE, FFCF7E]	
02A96E	02A96E	[FFCA8E, FFCC4E, FFCD2E, FFCEEE]	
02A972	02A972	[FFCA9C, FFCD3C, FFCEFC]	
02A976	02A976	[FFCA60, FFCC20, FFCD00, FFCEC0]	
02A97E	02A97E	[FFCA68, FFCC28, FFCD08, FFCEC8]	
02A986	02A986	[FFCA87, FFCC47, FFCD27]	
02A98C	02A98C	[FFCA8E, FFCC4E, FFCD2E, FFCEEE]	
02A990	02A990	[FFCA68, FFCA6A, FFCC28, FFCC2A, FFCD08, FFCD0A, FFCEC8, FFCECA]	
02A99C	02A99C	[FFCDBE, FFCF7E]	
02A9B0	02A9B0	[FFCDBE, FFCF7E]	
02A9B8	02A9B8	[FFCD12, FFCED2]	
02A9C6	02A9C6	[FFCD3C, FFCEFC]	
02A9CC	02A9CC	[FFCD76, FFCF36]	
02A9D4	02A9D4	[FFCD60, FFCD62, FFCF20, FFCF22]	
02A9E2	02A9E2	[FFCA96, FFCC56, FFCD36, FFCE16, FFCEF6, FFCFD6, FFD0B6]	
02A9EC	02A9EC	[FFCA87, FFCC47, FFCD27, FFCE07, FFCEE7, FFCFC7, FFD0A7]	
02AA02	02AA02	[FFCA87, FFCC47, FFCD27, FFCE07, FFCEE7, FFCFC7, FFD0A7]	
02AA08	02AA08	[FFCAFF, FFCCBF, FFCD9F, FFCE7F, FFCF5F, FFD03F, FFD11F]	
02AA1A	02AA1A	[FFCB2C, FFCCEC, FFCDCC, FFCEAC, FFCF8C, FFD06C, FFD14C]	
02AA30	02AA30	[FFCB2C, FFCCEC, FFCDCC, FFCEAC, FFCF8C, FFD06C, FFD14C]	
02AA38	02AA38	[FFCA86, FFCEE6, FFCFC6]	
02AA3E	02AA3E	[FFCC56, FFCD36, FFCEF6, FFCFD6]	
02AA44	02AA44	[FFCC47, FFCD27, FFCEE7, FFCFC7]	
02AA5A	02AA5A	[FFCCBF, FFCD9F, FFCF5F, FFD03F]	
02AA5E	02AA5E	[FFCC47, FFCD27, FFCEE7, FFCFC7]	
02AA7C	02AA7C	[FFCCEA, FFCDCA, FFCF8A, FFD06A]	
02AA94	02AA94	[FFCC4E]	
02AA9C	02AA9C	[FFCD26, FFCEE6, FFCFC6]	
02AAA2	02AAA2	[FFCDBE]	
02AAB6	02AAB6	[FFCF7E]	
02AACA	02AACA	[FFCCDE]	
02AADE	02AADE	[FFCCDE]	
02AAE6	02AAE6	[FFCC32]	
02AAF8	02AAF8	[FFCC96]	
02AB06	02AB06	[FFCA96, FFCC56, FFCD36, FFCEF6, FFCFD6]	
02AB16	02AB16	[FFCC56, FFCD36, FFCEF6]	
02AB1C	02AB1C	[FFCC47, FFCD27, FFCEE7]	
02AB36	02AB36	[FFCCBF, FFCD9F, FFCF5F]	
02AB3A	02AB3A	[FFCC47, FFCD27, FFCEE7]	
02AB50	02AB50	[FFCCC3, FFCDA3, FFCF63]	
02AB58	02AB58	[FFCC47, FFCD27, FFCEE7]	
02AB68	02AB68	[FFCC32, FFCD12, FFCED2]	
02AB72	02AB72	[FFCC20, FFCD00, FFCEC0]	
02AB98	02AB98	[FFCC5C, FFCD3C, FFCEFC]	
02ABA2	02ABA2	[FFCC4E, FFCD2E, FFCEEE]	
02ABA8	02ABA8	[FFCC47, FFCD27, FFCEE7]	
02ABAC	02ABAC	[FFCC4E, FFCD2E, FFCEEE]	
02ABB2	02ABB2	[FFCC64, FFCD44, FFCF04]	
02ABB8	02ABB8	[FFCC66, FFCD46, FFCF06]	
02ABBE	02ABBE	[FFCCB3, FFCD93, FFCF53]	
02ABCA	02ABCA	[FFCC4E, FFCD2E, FFCEEE]	
02ABD2	02ABD2	[FFCC47, FFCD27, FFCEE7]	
02ABD6	02ABD6	[FFCC5C, FFCD3C, FFCEFC]	
02ABDA	02ABDA	[FFCC20, FFCD00, FFCEC0]	
02ABE2	02ABE2	[FFCC28, FFCD08, FFCEC8]	
02ABEA	02ABEA	[FFCD27, FFCEE7]	
02ABF0	02ABF0	[FFCD2E, FFCEEE]	
02ABF4	02ABF4	[FFCD08, FFCD0A, FFCEC8, FFCECA]	
02AC00	02AC00	[FFCD2E, FFCEEE]	
02AC08	02AC08	[FFCD26, FFCEE6]	
02AC32	02AC32	[FFBFE4]	
02AC3C	02AC3C	[FFBFE8]	
02AC46	02AC46	[FFBFE0]	
02AC4A	02AC4A	[FFBFF2]	
02AC7C	02AC7C	[FFC005]	
02AC8A	02AC8A	[FFC067]	
02B612	02B612	[FFCC44, FFCE04, FFCEE4, FFCFC4, FFD0A4]	
02B628	02B628	[FFCE05, FFCEE5, FFCFC5]	
02B64C	02B64C	[FFCDFA, FFCEDA, FFCFBA]	
02B650	02B650	[FFCE05, FFCEE5, FFCFC5]	
02B670	02B670	[FFCE03, FFCEE3, FFCFC3]	
02B67E	02B67E	[FFCEE4, FFCEE6]	
02B690	02B690	[FFCE0E, FFCFCE]	
02B696	02B696	[FFCE0E, FFCEEE, FFCFCE]	
02B69C	02B69C	[FFCDDC, FFCEBC, FFCF9C]	
02B6B8	02B6B8	[FFCFCE]	
02B6C4	02B6C4	[FFCFC4, FFCFC6]	
02B6C8	02B6C8	[FFCFCE]	
02B6CE	02B6CE	[FFCF9C]	
02B716	02B716	[FFCC45, FFCE05, FFCEE5, FFCFC5, FFD0A5]	
02B73C	02B73C	[FFCC7E, FFCE3E, FFCF1E, FFCFFE, FFD0DE]	
02B742	02B742	[FFCFFE]	
02B748	02B748	[FFCCA2, FFCE62, FFCF42, FFD022, FFD102]	
02B750	02B750	[FFC052]	
02B754	02B754	[FFCEC0, FFCFA0]	
02B75A	02B75A	[FFC004]	
02B760	02B760	[FFCF42, FFD022]	
02B764	02B764	[FF81E4, FF81E6]	
02B768	02B768	[FFCCC0, FFCE80, FFCF60, FFD040, FFD120]	
02B76E	02B76E	[FFCF60]	
02B772	02B772	[FFCC46, FFCE06, FFCEE6, FFCFC6, FFD0A6]	
02B782	02B782	[FFCCD3, FFCE93, FFCF73, FFD053, FFD133]	
02B79E	02B79E	[FFCC46, FFCE06, FFCEE6, FFCFC6, FFD0A6]	
02B7AC	02B7AC	[FFCCBF, FFCE7F, FFCF5F, FFD03F, FFD11F]	
02B7B4	02B7B4	[FFCEA2]	
02B7BE	02B7BE	[FFCE9D]	
02B7E6	02B7E6	[FF81E4, FF81E6]	
02B7FE	02B7FE	[FFCCC2, FFCE82, FFCF62, FFD042, FFD122]	
02B80C	02B80C	[FFCC46, FFCE06, FFCEE6, FFCFC6, FFD0A6]	
02B834	02B834	[FFCE06, FFCFC6]	
02B83A	02B83A	[FFCE82, FFD042]	
02B854	02B854	[FFCE06, FFCEE6, FFCFC6]	
02B858	02B858	[FFCE82, FFCF62, FFD042]	
02B868	02B868	[FFCEE6, FFCFC6]	
02B876	02B876	[FFCF62, FFD042]	
02B88C	02B88C	[FFCC56, FFCE16, FFCEF6, FFCFD6, FFD0B6]	
02B8A4	02B8A4	[FFCE16, FFCEF6, FFCFD6]	
02B8AA	02B8AA	[FFCE07, FFCEE7, FFCFC7]	
02B8D2	02B8D2	[FFBF04, FFBFE4]	
02B8D6	02B8D6	[FFCDE4, FFCFA4]	
02B8F2	02B8F2	[FFCE00, FFCFC0]	
02B900	02B900	[FFCE07, FFCFC7]	
02B906	02B906	[FFCE7F, FFD03F]	
02B90A	02B90A	[FFCEA2, FFD062]	
02B934	02B934	[FFCE9C, FFCF7C, FFD05C]	
02B95C	02B95C	[FFCE0E, FFCEEE, FFCFCE]	
02B964	02B964	[FFCEE6, FFCFC6]	
02B97C	02B97C	[FFCE9E, FFCF7E, FFD05E]	
02B982	02B982	[FFCEA2, FFCF82, FFD062]	
02B986	02B986	[FFCE9E, FFCF7E, FFD05E]	
02B990	02B990	[FFCE9C, FFCF7C, FFD05C]	
02B998	02B998	[FFCEA4, FFCEA6, FFCF84, FFCF86, FFD064, FFD066]	
02B9A0	02B9A0	[FFCE40, FFCE42, FFCF20, FFCF22, FFD000, FFD002]	
02B9D0	02B9D0	[FFD000, FFD002]	
02B9DC	02B9DC	[FFD000, FFD002]	
02B9E8	02B9E8	[FFCE0E, FFCEEE, FFCFCE]	
02B9F0	02B9F0	[FFCE56, FFCF36, FFD016]	
02B9F8	02B9F8	[FFCE0E, FFCEEE, FFCFCE]	
02B9FC	02B9FC	[FFCE0F, FFCEEF, FFCFCF]	
02BA04	02BA04	[FFCEE8, FFCEEA, FFCFC8, FFCFCA]	
02BA0A	02BA0A	[FFCF84, FFCF86, FFD064, FFD066]	
02BA10	02BA10	[FFCF82, FFD062]	
02BA16	02BA16	[FFCEE7, FFCFC7]	
02BA22	02BA22	[FFCE83]	
02BA2A	02BA2A	[FFCE56]	
02BA32	02BA32	[FFCE40, FFCE42]	
02BA38	02BA38	[FFCE07]	
02BA3C	02BA3C	[FFCE9C]	
02BA4C	02BA4C	[FFCE83]	
02BA54	02BA54	[FFCE56]	
02BA5C	02BA5C	[FFCE40, FFCE42]	
02BA62	02BA62	[FFCE07]	
02BA66	02BA66	[FFCE9C]	
02BB58	02BB58	[FFCC56, FFCE16]	
02BB62	02BB62	[FFCC47, FFCE07]	
02BB7A	02BB7A	[FFCC47, FFCE07]	
02BB80	02BB80	[FFCCBF, FFCE7F]	
02BB94	02BB94	[FFCCEC, FFCEAC]	
02BBA8	02BBA8	[FFBE24, FFBFE4]	
02BBAC	02BBAC	[FFCC24, FFCDE4]	
02BBBA	02BBBA	[FFBE20, FFBFE0]	
02BBBE	02BBBE	[FFCC20, FFCDE0]	
