copyright	zengfr	site:http://github.com/zengfr/romhack
211F56	enemy+56	[00996E, 019120, 03E36A, 04A598]	
211F58	enemy+58	[00996E, 00B2FE, 03E36A, 04A598]	
211F59	enemy+59	[018B58, 018BD8, 018BEA]	
211F5A	enemy+5A	[00996E, 03E36A, 04A598]	
211F5C	enemy+5C	[00996E, 03E36A, 04A598]	
211F5E	enemy+5E	[00996E, 03E36A, 04A598]	
211F60	enemy+60	[000C00, 00996E, 03E298, 03E36A, 04A51C, 04A598, 05EF9C]	
211F62	enemy+62	[000C04, 0022C8, 00996E, 03E294, 03E36A, 044404, 0445BC, 045026, 04A518, 04A598, 05EFA2, 05F6B6]	
211F64	enemy+64	[00996E, 00B5B4, 02CA00, 03E36A, 04A598]	
211F66	enemy+66	[00996E, 03E36A, 04A598]	
211F68	enemy+68	[00996E, 03E36A, 03E410, 04A598]	
211F6A	enemy+6A	[00996E, 03E36A, 03E410, 04A598]	
211F6C	enemy+6C	[00996E, 00B11A, 01DAE8, 02BE78, 03E366, 03EDC6, 03FDC4, 043BFA, 043BFE, 043C06, 043F2A, 04500C, 0451AC, 04A594, 05EFA6]	
211F6E	enemy+6E	[00996E, 00B11A, 01DAE8, 02BE78, 03E366, 03EDC6, 03FDC4, 043BFA, 043BFE, 043C06, 043F2A, 04500C, 0451AC, 04A594, 05EFA6]	
211F70	enemy+70	[00996E, 02BE7C, 02C14C, 03E366, 04A594]	
211F72	enemy+72	[00996E, 02BE7C, 02C14C, 03E366, 04A594]	
211F74	enemy+74	[00996E, 02BEB0, 02BEDC, 02C00A, 02C160, 02C520, 03E366, 04501A, 04A594]	
211F76	enemy+76	[00996E, 02BEB0, 02BEDC, 02C00A, 02C160, 02C520, 03E366, 04501A, 04A594]	
211F78	enemy+78	[00996E, 02B63E, 02C140, 03E366, 04042A, 04A594]	
211F7A	enemy+7A	[00996E, 03E366, 04A594]	
211F7C	enemy+7C	[00996E, 03E366, 04A594]	
211F7E	enemy+7E	[00996E, 00AD96, 00B4A0, 01FE52, 01FE60, 01FE7C, 03E366, 040292, 0402AA, 0402B4, 044518, 0446A6, 04A594, 05FC80]	
211F7F	enemy+7F	[01B748, 01C988, 01DDB8, 01E7A0, 01E7DE, 01FE4A, 01FE66, 01FE74, 01FE82, 01FE90, 01FE9E, 02BDF6, 02BE74, 02C1B0, 02C1BC, 03EE2C, 03EF90, 03FDBA, 043C66, 043EE6, 043F0C, 044376, 0449C8, 044A14, 044FFC, 045006, 0451F8, 045210, 045700, 045B78, 050EB2, 05F2C0, 05F69A, 05F860]	
211F80	enemy+80	[00996E, 01E7B2, 02BE20, 03E366, 03EE20, 03FDC8, 03FDEC, 04024E, 0402BE, 0405A0, 0445C0, 04497C, 04A594, 04A8EC, 04A968, 04A980, 04C5B6, 04C65C, 04C674, 04D794, 04E4CC, 050D76, 050DFC, 050E14, 05F074, 05F594, 05FB0C, 0662E8, 06642C, 066436, 066440]	
211F82	enemy+82	[00996E, 01E7B2, 02BE20, 03E366, 03EE20, 03FDC8, 03FDEC, 04024E, 0402BE, 0405A0, 0445C0, 04497C, 04A594, 04A8EC, 04A968, 04A980, 04C5B6, 04C65C, 04C674, 04D794, 04E4CC, 050D76, 050DFC, 050E14, 05F074, 05F594, 05FB0C, 0662E8, 06642C, 066436, 066440]	
211F84	enemy+84	[00996E, 03E366, 04A594, 05F2A0, 05F69E, 05F6C8, 05F6DA]	
211F86	enemy+86	[00996E, 03E366, 04A594, 05F2A0, 05F69E, 05F6C8, 05F6DA]	
211F88	enemy+88	[00996E, 03E366, 03EDC2, 03EF08, 04A594]	
211F8A	enemy+8A	[00996E, 03E366, 03EDC2, 03EF08, 04A594]	
211F8C	enemy+8C	[00996E, 03E362, 040694, 04071C, 0407C2, 0408AE, 04A590, 04A8BE, 04C588, 04D76C, 04E49E, 050D48]	
211F8E	enemy+8E	[00996E, 03E362, 040694, 04071C, 0407C2, 0408AE, 04A590, 04A8BE, 04C588, 04D76C, 04E49E, 050D48]	
211F90	enemy+90	[00996E, 03E362, 03E67A, 040832, 04A590]	
211F91	enemy+91	[03E738]	
211F92	enemy+92	[00996E, 02C3A8, 03E362, 03FD66, 03FD70, 03FE82, 03FE9A, 03FEC6, 04A590]	
211F93	enemy+93	[0401F4]	
211F94	enemy+94	[00996E, 03E362, 0416CE, 041A52, 041A7A, 041C40, 042D18, 042EEA, 042F2A, 04319C, 045B9E, 045BDA, 045BE4, 045BF2, 04A590, 04F914, 04F95C, 05EC76, 05EC7C]	
211F95	enemy+95	[04442E, 0445EC, 04498E, 044E8A, 044F88, 045B7E, 045B88, 045B98, 045BCA, 05F8F4, 05F91E, 05F924]	
211F96	enemy+96	[00996E, 03E362, 04A590]	
211F97	enemy+97	[0448A2, 0448DA, 0449B2, 0451DC, 045706]	
211F98	enemy+98	[00996E, 03E362, 03FDCC, 03FDD6, 04A590, 04A8FE, 04A96C, 04A976, 04C5C8, 04C660, 04C66A, 04D7A6, 04E4DE, 050D88, 050E00, 050E0A, 05EC60, 05EC66, 05EC72]	
211F99	enemy+99	[03E952, 040D20, 040DAC, 040DE8, 040E12, 040EDE, 040F3C, 040FA0, 040FE8, 040FF2, 0410D8, 041130, 0417EC, 04186A, 041A2C, 041B28, 041C1A, 041D2A, 041D9C, 041DA6, 041E68, 041E88, 041EF2, 041F22, 041FB8, 042082, 0420E6, 0422F8, 042310, 0423CE, 04240C, 04242C, 042446, 042738, 04277E, 042786, 042B28, 042B4A, 042B78, 042D82, 042ECE, 043176, 043252, 04335A, 043448, 043582, 043B04, 05EC80, 05EC86]	
211F9A	enemy+9A	[00996E, 03E362, 03E958, 03EDD2, 042372, 04A590]	
211F9B	enemy+9B	[05F256, 05F6F6, 05F716, 05FC2C, 05FC72, 05FCA2]	
211F9C	enemy+9C	[00996E, 03E362, 03EF82, 04007A, 04A590]	
211F9D	enemy+9D	[02C19E, 03EFA0, 03F262, 03F2A4, 03F4A0, 03F4E2, 03F6D6, 03FB40, 041C58, 041D76, 05F93E, 0666E4]	
211F9E	enemy+9E	[00996E, 02C36E, 03E362, 03EF4A, 03F06E, 03FFEE, 03FFFA, 040EE4, 040F5A, 041080, 0416D8, 0417F2, 041834, 0418BA, 041920, 041D30, 041D80, 041E04, 042D22, 042D92, 043B88, 043C98, 043EAC, 044972, 044A7E, 044E9C, 044F8E, 04A590, 05F036, 05F03C, 05F0A4, 05F2AE, 05FB82]	
211F9F	enemy+9F	[03FF8C, 043BDA, 043BE2, 04499E, 044B64]	
211FA0	enemy+A0	[00996E, 01E6E4, 02BE36, 02BE3C, 03E362, 03EF5E, 03FDFC, 03FEA0, 03FF5E, 03FF86, 04027A, 0402EE, 0402F8, 040850, 043B1A, 043B28, 043B4E, 043C0E, 043C24, 043C6C, 043C8C, 043CC8, 044326, 04433E, 04444C, 0444C6, 0445B6, 044606, 04464C, 044A08, 044EA2, 044FF0, 045100, 0451E2, 0456DE, 04A590, 04F902, 04F98E]	
211FA1	enemy+A1	[03EBDA, 03EC14, 03EED8, 03EEEE, 03F052, 03FEB2, 03FED8, 03FEDE, 03FFD2, 03FFDC, 03FFF4, 040004, 04012C, 0406FC, 040E1C, 040F7A, 040FFE, 0410DE, 041166, 041746, 0418E0, 041A36, 041ABC, 041B32, 041C24, 041D6C, 041DB2, 041F54, 041FC2, 041FCA, 042130, 042308, 04234C, 042402, 042D62, 042D88, 042DB6, 042EE0, 042F18, 04322C, 043352, 043B0E, 044898, 044958, 044994, 0449AA, 0449BC, 044A8A, 04A8DC, 04AB74, 04AC0A, 04C5A6, 04CA9C, 04CB0C, 04D78A, 04E4BC, 050D66, 050EC4, 050F22, 0660D4, 0660E8, 06610C, 066112, 0666BA, 0666CC]	
211FA2	enemy+A2	[00996E, 02BE2A, 02BE30, 03E362, 03EF54, 03EF68, 03EF78, 03EFD0, 03EFEA, 03EFF0, 03F03E, 03F062, 03F16C, 03F1C6, 03FEA6, 03FFBE, 040136, 040D84, 040F22, 040F92, 04193E, 041AF4, 041C00, 041E22, 041EC6, 041F92, 04312C, 043C92, 044F98, 044FD2, 045648, 04A590, 05F7FE, 05FB90, 05FBB6, 066620, 0666B6, 0666C8]	
211FA3	enemy+A3	[03EBF6, 03EC30, 0400C2, 040D0A, 0417D6, 041D14, 0420AC, 0423A0, 042DE0, 0432C4, 0433D4]	
211FA4	enemy+A4	[00996E, 03E362, 03EB7A, 03EBA0, 040A9C, 040B08, 040BA0, 040E4A, 040EEA, 040F12, 04108E, 04184C, 041A92, 041B8E, 041CC2, 041D36, 041E78, 041F02, 0420F8, 0423BA, 0426EA, 0431B6, 04327A, 0432F2, 043496, 0435D2, 04A590, 04CA70, 04CACC, 05F260, 05F27C, 05F83E, 05FC36]	
211FA5	enemy+A5	[040A9E]	
211FA6	enemy+A6	[00996E, 03E362, 040EF4, 040F16, 040F40, 040FB2, 041856, 0418AA, 041A66, 041A96, 041AC4, 041B92, 041BD0, 041C6E, 041D40, 041E7C, 041E96, 041F06, 041F26, 041F62, 04A590]	
211FA7	enemy+A7	[040F52, 04100E, 041012, 04108A, 041176, 04117A, 041D54, 041DBA, 041DC6, 041F2C, 041FD2, 041FDE]	
211FA8	enemy+A8	[00996E, 03E362, 0406AC, 040730, 0407D4, 0408C6, 040B10, 040CCC, 040D26, 040D9A, 040DF4, 040F00, 040F2A, 040F46, 040FBE, 04102C, 0416E2, 04192A, 041AA8, 041BA4, 041BB4, 041D8A, 041E0E, 041F18, 0420DE, 04231A, 04232E, 042342, 0427A4, 042AD8, 042B54, 042D96, 043152, 04325A, 043424, 04355E, 04A590, 04CA7A, 04CAEC, 04F984]	
211FAA	enemy+AA	[00996E, 03E362, 040AB0, 04A590, 04F970]	
211FAC	enemy+AC	[00996E, 03E35E, 04069C, 040734, 0407D8, 04082C, 0408CA, 040B14, 040CD6, 040DA4, 040E0A, 040F0A, 040FE0, 0416EC, 0417F8, 041862, 041934, 041AB2, 041BBE, 041D94, 041E18, 041FB0, 042064, 0420D4, 042D9A, 04315C, 04325E, 04342E, 043568, 04A58C, 04AD52, 04CA84, 04CAE2, 04F97A]	
211FAE	enemy+AE	[00996E, 03E35E, 03EDB6, 041016, 04117E, 041C7A, 0423C4, 042B36, 043392, 0434A0, 04A58C, 05F58A, 05F722, 05F834, 05F84A, 05F954, 05FB58, 05FB72, 05FB7C, 05FBA2]	
211FB0	enemy+B0	[00996E, 03E35E, 03EDBA, 04A58C]	
211FB2	enemy+B2	[00996E, 03E35E, 03EDBA, 04A58C]	
211FB4	enemy+B4	[00996E, 03E35E, 03EDBE, 04A58C]	
211FB6	enemy+B6	[00996E, 03E35E, 03EDBE, 04A58C]	
211FB8	enemy+B8	[00996E, 02BE64, 02C12E, 03E35E, 03E60E, 03E622, 03E62C, 03EEAC, 03F020, 03F204, 03F244, 03F276, 03F2AC, 03F482, 03F4B4, 03F4EA, 03FAE2, 03FB1A, 03FB4C, 03FBA2, 03FBDA, 03FC4A, 03FC82, 03FCD8, 03FD10, 03FFA6, 040272, 040C46, 040D74, 040DB6, 040FD4, 041022, 04118A, 0418CE, 041A48, 041AE8, 041BF4, 041C36, 041CAA, 041DD6, 041EBA, 041F86, 041FEE, 042110, 042120, 0422D0, 0423DA, 042412, 04243C, 042702, 042B40, 042EC6, 043166, 043192, 0431CA, 04328E, 043348, 04339E, 0434AA, 0435E6, 0444E6, 04466C, 044B6A, 0456C6, 04A58C, 04A9A4, 04C698, 04CAD6, 050E38, 05F338, 05F582, 05F6E4, 05F854, 05F8E6, 05FBAC]	
211FBA	enemy+BA	[00996E, 02BE64, 02C12E, 03E35E, 03E60E, 03E622, 03E62C, 03EEAC, 03F020, 03F204, 03F276, 03F2AC, 03F4B4, 03F4EA, 03FB1A, 03FB4C, 03FBDA, 03FC82, 03FD10, 03FFA6, 040272, 040C46, 040D74, 040DB6, 040FD4, 041022, 04118A, 0418CE, 041A48, 041AE8, 041BF4, 041C36, 041CAA, 041DD6, 041EBA, 041F86, 041FEE, 042110, 042120, 0422D0, 0423DA, 042412, 04243C, 042702, 042B40, 042EC6, 043166, 043192, 0431CA, 04328E, 043348, 04339E, 0434AA, 0435E6, 0444E6, 04466C, 044B6A, 0456C6, 04A58C, 04A9A4, 04C698, 04CAD6, 050E38, 05F338, 05F582, 05F6E4, 05F854, 05F8E6, 05FBAC]	
211FBC	enemy+BC	[00996E, 02BE68, 03E35E, 03F028, 03F20C, 03F6E0, 03FAEC, 03FB1E, 03FB54, 03FBAC, 03FBDE, 03FC54, 03FC86, 03FCE2, 03FD14, 03FFAE, 040C4A, 040DBA, 040FD8, 041026, 04118E, 0418D2, 041A4C, 041AEC, 041BF8, 041C3A, 041DDA, 041FF2, 042114, 042124, 0422D4, 0423DE, 042416, 042440, 042706, 042ECA, 04316A, 043196, 0431CE, 043292, 04334C, 0433A2, 0434AE, 0435EA, 043CBE, 044B72, 044E90, 04A58C, 04C69E, 050E3E, 05F33E, 05F586, 05F6E8, 05F858, 05F8EA, 05FBB0]	
211FBE	enemy+BE	[00996E, 02BE68, 03E35E, 03F028, 03F20C, 03F6E0, 03FB1E, 03FB54, 03FBDE, 03FC86, 03FD14, 03FFAE, 040C4A, 040D78, 040DBA, 040FD8, 041026, 04118E, 0418D2, 041A4C, 041AEC, 041BF8, 041C3A, 041CAE, 041DDA, 041EBE, 041F8A, 041FF2, 042114, 042124, 0422D4, 0423DE, 042416, 042440, 042706, 042B44, 042ECA, 04316A, 043196, 0431CE, 043292, 04334C, 0433A2, 0434AE, 0435EA, 043CBE, 044B72, 044E90, 04A58C, 04C69E, 050E3E, 05F33E, 05F586, 05F6E8, 05F858, 05F8EA, 05FBB0]	
211FC0	enemy+C0	[00996E, 03E35E, 043C08, 04A58C]	
211FC2	enemy+C2	[00996E, 03E35E, 043C08, 04A58C]	
211FC4	enemy+C4	[00996E, 03E35E, 04A58C]	
211FC5	enemy+C5	[03EEF4, 03FDC0, 03FFE8, 043B6E, 044978]	
211FC6	enemy+C6	[00996E, 03E35E, 043BE6, 04432C, 044988, 04A58C]	
211FC7	enemy+C7	[04022E]	
211FC8	enemy+C8	[00996E, 03E35E, 04A58C]	
211FCA	enemy+CA	[00996E, 03E35E, 04A58C]	
211FCC	enemy+CC	[00996E, 03E35A, 03EF98, 03F2A8, 03F4E6, 03FB44, 04A588]	
211FCE	enemy+CE	[00996E, 03E35A, 03EF9C, 03F800, 03F808, 03FB48, 04A588]	
211FD0	enemy+D0	[00996E, 03E35A, 04A588]	
211FD1	enemy+D1	[03FF4C, 03FF54, 040BB0, 041CD2]	
211FD2	enemy+D2	[00996E, 03E35A, 03EF86, 04A588, 0666D8]	
211FD3	enemy+D3	[03EF8A, 0666D4]	
211FD4	enemy+D4	[00996E, 03E35A, 04A588]	
211FD6	enemy+D6	[00996E, 03E35A, 04174A, 041A86, 041C4C, 042D66, 0431A8, 04A588]	
211FD8	enemy+D8	[00996E, 03E35A, 040B26, 04A588]	
211FDA	enemy+DA	[00996E, 03E35A, 040B38, 04A588]	
211FDC	enemy+DC	[00996E, 03E35A, 04A588, 05F066, 05F088, 05FB5E]	
211FDD	enemy+DD	[05F062]	
211FDE	enemy+DE	[00996E, 03E35A, 04A588]	
211FE0	enemy+E0	[00996E, 03E35A, 04A588]	
211FE2	enemy+E2	[00996E, 03E35A, 04A588]	
211FE4	enemy+E4	[00996E, 03E35A, 04A588]	
211FE6	enemy+E6	[00996E, 00AF4A, 00B1BA, 03E35A, 04A588]	
211FE8	enemy+E8	[00996E, 03E35A, 04A588]	
211FE9	enemy+E9	[0022E8, 00AEB2, 017606, 02BE4E, 03E52A, 03EF2A, 03EF36, 0402E4, 0445CC, 044FE2, 0451A4, 045658, 045692, 05F6BC, 05F708, 05F8A6, 05F960, 0666F8]	
211FEA	enemy+EA	[00996E, 00AE12, 00AE6E, 00AEA2, 03E35A, 04A588]	
211FEB	enemy+EB	[000C10, 000C26, 002278]	
211FEC	enemy+EC	[0077C8, 00996E, 00AF2C, 00AF64, 00B26A]	
211FEE	enemy+EE	[0077C8, 00996E, 00AF2C, 00AF64, 00B26A]	
211FF0	enemy+F0	[00996E]	
211FF2	enemy+F2	[00996E]	
211FF4	enemy+F4	[00996E]	
211FF6	enemy+F6	[00996E]	
211FF8	enemy+F8	[00996E]	
211FFA	enemy+FA	[00996E]	
211FFC	enemy+FC	[00996E]	
211FFE	enemy+FE	[00996E]	
212000	enemy+ 0	[0077BA, 00996E, 00B2BA, 00B344, 00B350, 00B4E8, 01E6DA, 026A20, 03E3F2, 03E520, 03EDAA, 03EF40, 03F00E, 03F01C, 045BD4, 045BEE, 045BFA, 04A554, 04A5A4, 04A5AA]	
212001	enemy+ 1	[00AD9E, 00B4A8, 01FAE6, 01FB06, 03FD84, 0401FE, 04020E, 04028A, 04029A, 04056C, 044546, 0446DA, 04C626, 055D0E]	
212002	enemy+ 2	[00996E, 03E400, 04A4E4, 04A5A4]	
212004	enemy+ 4	[00996E, 03FF04, 0406EC, 040840, 04212A, 043EDC, 044A84, 045216, 04A5A4, 04C4F8, 04C5E0, 04CB06, 055B7E, 055CCA, 056238]	
212006	enemy+ 6	[00996E, 03FECC, 03FF0A, 04004A, 040064, 04025E, 0402CE, 0405B0, 0406F0, 040844, 04446A, 044672, 0451FE, 04521C, 04A5A4, 04C5DA, 04C684, 055CC4, 055D6C]	
212008	enemy+ 8	[00996E, 03FED2, 03FF10, 040050, 0406F6, 04084A, 040BD4, 040C24, 040C4E, 040CB0, 040D7C, 040DEE, 041674, 04174C, 04185A, 041872, 041A24, 041A84, 041BAC, 041C4A, 04204A, 0420C0, 0422B6, 0422FC, 0426BC, 042754, 043204, 043256, 043274, 043EE0, 044900, 0449A2, 0449F6, 044B44, 044C14, 044E5E, 044E94, 04519C, 0451C2, 045202, 045222, 045B52, 045B82, 045BC4, 045FBE, 046000, 04A5A4, 04CAA2, 04CADA, 056140, 0561AE, 0561DE, 056226, 05624E, 056286, 05628C, 0562C2]	
21200A	enemy+ A	[00996E, 04A4EA, 04A5A4, 04C5CE, 055CB8]	
21200B	enemy+ B	[00AEF0, 00B2D0, 00B2F8, 03EDD8]	
21200C	enemy+ C	[00996E, 04A5A0]	
21200E	enemy+ E	[00996E, 04A5A0]	
212010	enemy+10	[00996E, 00B518, 00B622, 00B64A, 03EDB2, 04A5A0]	
212012	enemy+12	[00996E, 00B524, 00B622, 00B656, 02C9D0, 03EBB6, 040CE4, 040CF6, 040DC0, 04170A, 0417B0, 0417C2, 0419D2, 042086, 042098, 04275C, 0427B8, 04329E, 0432B0, 043596, 0444EC, 04467E, 04A5A0]	
212013	enemy+13	[03EBE0, 03EBEA, 03EC1A, 040C34, 040DCA, 0422DA, 042744, 042766, 0427C2, 0449E6, 044A6C, 045184, 0451B2, 045FD2, 04CAB6, 056172, 056216, 056260, 0562B2]	
212014	enemy+14	[00996E, 00B508, 00B560, 00B564, 00B588, 00B634, 040D00, 0417CC, 0420A2, 0432BA, 04A5A0]	
212015	enemy+15	[03EBEE, 03EC02]	
212016	enemy+16	[00996E, 00B4D2, 00B4E0, 00B576, 00B5A0, 03EC06, 040D14, 04173A, 0417E0, 041A02, 0420B0, 0432C8, 0435C0, 04A5A0]	
212017	enemy+17	[00B4B0, 00B4E4, 03EAD6, 03EAE0, 03EAEA, 03EDCC, 040C3A, 040CFC, 040D10, 040DD0, 041736, 0417C8, 0417DC, 0419FE, 041A3E, 041A80, 041B3A, 041C2C, 041C46, 04209E, 0420BC, 0422E0, 04274A, 04276C, 0427C8, 0432B6, 0432D4, 0435CC, 043ECA, 043ED0, 0444F2, 044684, 0449EC, 0449FE, 044A72, 044C1A, 04518A, 0451B8, 045B92, 045FD8, 04CABC, 056178, 0561C2, 0561EE, 05621C, 05622E, 056256, 056266, 0562B8, 0562CA]	
212018	enemy+18	[00996E, 00B37E, 04A5A0, 04C53C, 055BC6]	
212019	enemy+19	[00B394]	
21201A	enemy+1A	[00996E, 00ADF2, 00B2D6, 00B364, 00B5F0, 01915E, 01E704, 03EAF8, 03EB8A, 03EBB2, 040882, 044354, 044366, 044456, 044464, 0444DC, 044610, 04461E, 04A4FA, 04A5A0]	
21201B	enemy+1B	[018E8E, 03EAFA]	
21201C	enemy+1C	[00996E, 00B278, 00B4C4, 00B530, 00B56E, 00B584, 00B63E, 02C9D8, 04A5A0]	
21201E	enemy+1E	[00996E, 00B278, 00B4C4, 00B530, 00B56E, 00B584, 00B63E, 02C9D8, 04A5A0]	
212020	enemy+20	[00833A, 00996E, 00AD8C, 00AD92, 00ADAA, 00ADCE, 00AE86, 00B5F6, 01E6EE, 01FD98, 03D958, 03DBF2, 03EE14, 03EE9A, 03EEDC, 03F1D0, 03F1E4, 03F1EC, 03F2B0, 03F4EE, 03FB50, 04086E, 040A5C, 040AD6, 040B1C, 04400E, 044014, 044358, 044A18, 046024, 04A4FE, 04A5A0, 04CAF4]	
212022	enemy+22	[00833A, 00996E, 00AD8C, 00AD92, 00ADAA, 00B5F6, 03F1D0, 03F1E4, 03F1EC, 03F2B0, 03F4EE, 03FB50, 040AD6, 04A5A0]	
212024	enemy+24	[00996E, 00ADB2, 00ADD2, 00B2EA, 01E4A8, 01E7EE, 01FDAE, 03EEFC, 03EF10, 03EF1E, 03EFF8, 03F012, 040122, 040AA6, 046028, 04A504, 04A5A0]	
212025	enemy+25	[03F288, 03F4C6, 03FB2E, 03FBEE, 03FC96, 03FD24]	
212026	enemy+26	[00996E, 00ADB2, 03EF1E, 04A5A0]	
212028	enemy+28	[00833E, 00996E, 00ADBA, 00ADD6, 00AF58, 00B2E6, 00B602, 01E6F6, 03D960, 03DBFA, 03F1D4, 03F1E8, 03F1F0, 03FACA, 03FB58, 040A6A, 040ABE, 040B2E, 041838, 041AD0, 041BDC, 044032, 04602C, 04A5A0]	
212029	enemy+29	[04A50A]	
21202A	enemy+2A	[00833E, 00996E, 00ADBA, 00B602, 03F1D4, 03F1E8, 03F1F0, 03FB58, 040ABE, 04A5A0]	
21202C	enemy+2C	[00996E, 00ADA6, 03EBC6, 03EBCE, 03F032, 03F1F6, 03FEFA, 03FFB2, 040274, 040ADA, 04A59C, 04C69A, 055D82]	
21202E	enemy+2E	[00996E, 00ADA6, 03EBC6, 03F032, 03F1F6, 03FEFA, 03FFB2, 040274, 040ADA, 04A59C, 04C69A, 055D82]	
212030	enemy+30	[00996E, 00ADAE, 03EF0C, 03EF24, 03FEF2, 03FFAA, 044480, 04463E, 044B6E, 045198, 04A59C]	
212032	enemy+32	[00996E, 00ADAE, 03EF0C, 03EF24, 03FEF2, 03FFAA, 044480, 04463E, 044B6E, 045198, 04A59C]	
212034	enemy+34	[00996E, 00ADB6, 03F036, 03F1FC, 03FEFE, 03FFB6, 040AC2, 04A59C, 04C6A0]	
212036	enemy+36	[00996E, 00ADB6, 03F036, 03F1FC, 03FEFE, 03FFB6, 040AC2, 04A59C, 04C6A0]	
212038	enemy+38	[00996E, 00B5C8, 00B5FC, 03EF00, 03EF14, 03EF1C, 03F008, 04A59C]	
21203A	enemy+3A	[00996E, 00B5FC, 03EF1C, 04A59C]	
21203C	enemy+3C	[00996E, 01DBAE, 01E732, 01E7C2, 01F306, 040CE0, 0417A4, 04205E, 0422CA, 042732, 043226, 043BB6, 043C12, 044346, 044370, 044436, 04446E, 044474, 0445F0, 044678, 0449CE, 0450FA, 04A59C, 05616C]	
21203E	enemy+3E	[00996E, 00B306, 04A59C]	
21203F	enemy+3F	[0077CC, 018B22, 018F86, 018F90, 018FEE, 018FF6, 03FFE2, 040150, 043B56, 04436C, 0445B0, 0449C2, 044A0E, 044B5E, 0451F2, 04520A, 045B6C, 04C5A0, 055C8A]	
212040	enemy+40	[00996E, 018FFA, 040158, 043B82, 043BF6, 0444FC, 04A59C]	
212042	enemy+42	[00996E, 018FFA, 040158, 043B82, 043BF6, 0444FC, 04A59C]	
212044	enemy+44	[00996E, 019006, 044022, 04A59C]	
212045	enemy+45	[018FA2, 043B5E, 043C5C, 04448E, 0445D2]	
212046	enemy+46	[00996E, 019006, 044400, 04A59C]	
212047	enemy+47	[043EB4]	
212048	enemy+48	[00996E, 04A59C]	
21204A	enemy+4A	[00996E, 00B5E2, 043ED6, 04A59C, 04C5AC, 055C96]	
21204B	enemy+4B	[00AF52, 00B608, 03FFFE, 044FEA]	
21204C	enemy+4C	[00996E, 018B52, 018F12, 01FB44, 02C812, 03E66C, 03E72A, 03EB92, 03EE6A, 03FF16, 040162, 04085A, 040A4A, 040BE8, 040C54, 04213C, 0433EC, 043C28, 043C70, 043C9C, 04439A, 04441A, 0445A6, 044622, 0446AA, 0446DE, 04487A, 044916, 044B76, 0450A6, 045BA2, 04A598]	
21204D	enemy+4D	[01FC70, 03EDAE]	
21204E	enemy+4E	[00996E, 019000, 044038, 04445A, 0444CE, 044614, 044654, 04A598]	
21204F	enemy+4F	[0077D0, 018B22, 018F04, 018F0A, 01910C, 03EAF4, 03EB0A, 040C40, 040DD6, 0422E6, 042750, 042772, 0427CE, 0444F8, 04468A, 0449F2, 044A78, 044FF6, 045190, 0451BE, 0451EC, 045B72, 045FDE, 04CAC2, 05617E, 056222, 056246, 05626C, 0562BE]	
212050	enemy+50	[00996E, 0190F0, 04A598]	
212052	enemy+52	[000C2C, 00996E, 04A598]	
212053	enemy+53	[04C536, 055BC0]	
212054	enemy+54	[00996E, 019104, 04A598]	
212056	enemy+56	[00996E, 019120, 04A598]	
212058	enemy+58	[00996E, 00B2FE, 04A598]	
212059	enemy+59	[018B58, 018BD8, 018BEA]	
21205A	enemy+5A	[00996E, 01FD08, 04A598]	
21205C	enemy+5C	[00996E, 04A598]	
21205E	enemy+5E	[00996E, 04A598]	
212060	enemy+60	[000C00, 00996E, 04A51C, 04A598]	
212062	enemy+62	[000C04, 0022C8, 00996E, 044404, 0445BC, 04A518, 04A598]	
212064	enemy+64	[00996E, 00B5B4, 02CA00, 04A598]	
212066	enemy+66	[00996E, 04A598]	
212068	enemy+68	[00996E, 03E410, 04A598]	
21206A	enemy+6A	[00996E, 03E410, 04A598]	
21206C	enemy+6C	[00996E, 01DAE8, 01DB4C, 01F312, 01F372, 01F37E, 01F38A, 03EDC6, 03FDC4, 043BFA, 043BFE, 043C06, 043F2A, 0451AC, 04A594]	
21206E	enemy+6E	[00996E, 01DAE8, 01DB4C, 01F312, 01F372, 01F37E, 01F38A, 03EDC6, 03FDC4, 043BFA, 043BFE, 043C06, 043F2A, 0451AC, 04A594]	
212070	enemy+70	[00996E, 04A594]	
212072	enemy+72	[00996E, 04A594]	
212074	enemy+74	[00996E, 04A594]	
212076	enemy+76	[00996E, 04A594]	
212078	enemy+78	[00996E, 04A594]	
21207A	enemy+7A	[00996E, 04A594]	
21207C	enemy+7C	[00996E, 04A594]	
21207E	enemy+7E	[00996E, 00AD96, 00B4A0, 01FAF8, 040206, 04021E, 040228, 040292, 0402AA, 0402B4, 044518, 0446A6, 04A594]	
21207F	enemy+7F	[01E7DE, 03EF90, 03FDBA, 043C66, 043EE6, 043F0C, 044376, 0449C8, 044A14, 044FFC, 0451F8, 045210, 045B78]	
212080	enemy+80	[00996E, 01E7B2, 03FDC8, 03FDEC, 04024E, 0402BE, 0405A0, 0445C0, 04497C, 04A594, 04C5B6, 04C65C, 04C674, 055CA0, 055D44, 055D5C]	
212082	enemy+82	[00996E, 01E7B2, 03FDC8, 03FDEC, 04024E, 0402BE, 0405A0, 0445C0, 04497C, 04A594, 04C5B6, 04C65C, 04C674, 055CA0, 055D44, 055D5C]	
212084	enemy+84	[00996E, 04A594]	
212086	enemy+86	[00996E, 04A594]	
212088	enemy+88	[00996E, 03EDC2, 03EF08, 04A594]	
21208A	enemy+8A	[00996E, 03EDC2, 03EF08, 04A594]	
